,image_id,label,img_name
841137,03348387,"종 선정 등 이 두가지로 한정돼 있다""며 ""(내가 경제수석시절에)동반",03348387.png
841141,03348391,한나라당의 '역공'으로 풀이된다. 김 지사측은 한나라당 차원의 의도,03348391.png
841142,03348392,성적 언행으로 피해 여학생들이 느꼈을 성적 수치심과 인격적 모멸감,03348392.png
841147,03348397,가 그치고 난 뒤에는 북서쪽에서 찬 공기가 유입되면서 바람이 강하,03348397.png
841149,03348399,최중경 지식경제부 장관이 경기고 9년 선배인 정운찬 동반성장위원,03348399.png
841153,03348403,"종합 서비스센터 설립은 필수적인 과제였다""면서 ""원전 주기기 제작",03348403.png
841155,03348405,보를 빼내 판매한 혐의(정보통신망이용촉진 및 정보보호에 관한 법률,03348405.png
841161,03348411,00만원을 받은 혐의(특경가법상 알선수재)로 은 전 위원에 대해 구속,03348411.png
841165,03348415,골인하게 됐다. 예비 신랑은 1살 연상의 사업가 장모(32)씨로 고대,03348415.png
841166,03348416,조씨와 현 의원이 돈의 규모와 성격을 '3억원이 아니라 활동비 명목,03348416.png
841169,03348419,"무이다""고 말했다. 또 이주영 한나라당 정책위 의장은 민주당의 북한",03348419.png
841170,03348420,고 했다.,03348420.png
841177,03348427,"를 중단하면 10조원이 줄고, 연간 예산증가율로 마련되는 추가 재원",03348427.png
841185,03348435,"술력 향상사업에 광해방지기술의 KS 및 ISO 인증을 신규 제안했으며,",03348435.png
841188,03348438,로도 수강이 가능하다.,03348438.png
841197,03348447,"과 축제 주점 등지에서 같은 과 여학생들을 언급하며 성희롱을 했고,",03348447.png
841202,03348452,인성 교과목을 운영해 인성 및 인권 존중의 교육 환경을 조성해나가,03348452.png
841203,03348453,"멘델 전 변호사협회장은 ""두 젊음이가 실형을 살게 되면 일자리를 잃",03348453.png
841218,03348468,"상득 전 의원과 정두언 의원 수사나 똑바로 하라""며 ""새누리당은 민간",03348468.png
841224,03348474,된다. 고무에 카본블랙주1을 섞은 일반타이어는 날씨가 추워질수록,03348474.png
841230,03348480,한다. 주 부원장보와 박 부원장보 후임으로는 김영대 총무국장과 김,03348480.png
841232,03348482,불러왔다. 수자원공사는 지난 5월 사고 당시 다시는 사고가 발생하지,03348482.png
841235,03348485,"신 일자리 예산을 늘려 일자리 4만 7천 개를 새로 만들고, 보건소마다",03348485.png
841251,03348501,혐의로 기소된 노모(38.여)씨에 대해 징역 3년에 집행유예 5년을 선,03348501.png
841257,03348507,한 감찰조사를 진행하고 있지만 이번 사표가 수리되면 감찰은 정지된,03348507.png
841260,03348510,적 코리코 303호(860t급)의 선원 7명 가운데 이날 오후 7시 40분께,03348510.png
841261,03348511,받고 직장에서 직위해제 됐다는 가족들의 말에따라 숨진 이씨가 신변,03348511.png
841265,03348515,다. 금감원은 이밖에 금융투자 권역에서도 감독 업무를 금투감독국으,03348515.png
841266,03348516,주민의 인권을 실질적으로 증진하고 국제적 기준에 따라 인도적 지원,03348516.png
841281,03348531,천건을 빼내 이 가운데 2천건을 지난 2월 20만원을 받고 판 혐의를,03348531.png
841291,03348541,횡단송수관로 누수발생사고도 인재다. 구미시는 5월 16일 문서로 낙,03348541.png
841295,03348545,"도록 모든 노력을 아끼지 않을 것""이라고 주장했다. 이에 앞서 지난 1",03348545.png
841296,03348546,"벌위원회의 징계 의결에 불복, 의과대에 이의를 제기한 상태다.인하",03348546.png
841299,03348549,한다. 주 부원장보와 박 부원장보 후임으로는 김영대 총무국장과 김,03348549.png
841301,03348551,외은지점감독실이 신설된다. 중소서민금융 권역에서는 여신전문서,03348551.png
841311,03348561,"전혀 없었다""고 말했다. 앞서 프랑스 일간 리베라시옹은 로르 회장의",03348561.png
841315,03348565,"""이라며 정면 반박하는 등 인권법을 둘러싼 갈등이 여야 갈등을 넘어",03348565.png
841319,03348569,타깝다며 인성 교육을 더욱 강화하겠다고 밝혔다.학교 측은 이번 성,03348569.png
841322,03348572,기관으로부터 9조2천억원의 사기대출을 받은 혐의 등으로 대검 중수,03348572.png
841327,03348577,시한 결과다. 경북도와 구미시는 물론 가물막이 아래 준설공사를 담,03348577.png
841328,03348578,"오후 10시30분께 ""오늘은 소위를 열지않고 내일 오전 10시에 여야",03348578.png
841332,03348582,당하는 시공사 관계자도 붕괴위험을 사전에 지적하며 보강공사를 수,03348582.png
841333,03348583,자를 목격한 사실을 확인했다. 경찰은 이씨의 군부대에 이씨의 특별,03348583.png
841335,03348585,"""동반성장위원회를 구성한 목적은 동반성장지수와 중소기업 적합업",03348585.png
841343,03348593,러난 박 전 대통령의 전 재산입니다. 검찰은 수표와 현금 등 40억여,03348593.png
841344,03348594,밝혔다. 박씨도 로비 자체를 부인하고 있다. 박씨는 부산저축은행에,03348594.png
841345,03348595,스틸 사진도 곁들여진다. '우리형'은 일본 UIP를 통해 5월 28일 일본,03348595.png
841348,03348598,비 부담을 덜어주기 위해 주40시간제를앞당겨 시행하면서 정규직을,03348598.png
841350,03348600,"쟁력 강화 등 내수기반 강화가 필요하다""는 데 의견을 같이했다. 양",03348600.png
841360,03348610,신청 업체는 전무한 것으로 나타났다. 17일 울산지방노동사무소에,03348610.png
841368,03348618,감이 좋고 시원하게 마실 수 있는 화이트 와인이 좋다. 특히 시원한 스,03348618.png
841370,03348620,차량에 많이 쓰인다. 반면 래그형 은 트럭이나 버스에 장착되는 타이,03348620.png
841373,03348623,나타났습니다. 내일은 전국에 봄비가 내리면서 기온도 제자리를 되찾,03348623.png
841374,03348624,불이 난 객차에서 '어떤 남자가 불을 던지는 것을 보았다'는 목격자를,03348624.png
841377,03348627,생들이 전입학을 요청하면 시 교육청에서 학교를 배정하고 해당 학교,03348627.png
841381,03348631,권에 따르면 금감원은 이같은 내용의 조직개편안을 마련하고 조만간,03348631.png
841382,03348632,겠습니다. 서해와 남해안에서는 짙은 안개를 주의하셔야겠습니다. 비,03348632.png
841383,03348633,금융실무협의회 이후 십수년만에 부활되는 것이다. 하지만 재정부가,03348633.png
841394,03348644,500만원이 아닌 3억원을 받은 혐의로 구속되면 더 이상 금품수수 사,03348644.png
841397,03348647,검토 중이다. 부산저축은행 로비수사는 최고위층 인사로 확대되고 있,03348647.png
841398,03348648,기 위해 필사적으로 로비를 벌였고 그 과정에서 일부 고위층 인사들,03348648.png
841407,03348657,두산중공업(사장 박지원)은 25일경남 창원공장에서 실물 원자로와,03348657.png
841409,03348659,박 전 대통령은 재산 몰수와 추징 시효가 10년으로 늘어난 전두환 특,03348659.png
841415,03348665,모돼 이행됐을 가능성이 높다는 의혹이 제기됐다. 이 밖에 해외 유학,03348665.png
841416,03348666,"념이 충분히 반영돼 있다고 본다""고 주장했다. 또 ""외통위를 통과해서",03348666.png
841421,03348671,"을 감안해 집행유예를 선고한다""고 밝혔다. 노씨는 2003년 10월께",03348671.png
841422,03348672,한 힘을 받는 차량에 적합하다. 요즘에는 리그와 래그형을 혼합한 형,03348672.png
841432,03348682,"운영할 필요가 있다는 데 공감했다""며 ""특히 수출과 내수간 격차, 지",03348682.png
841433,03348683,"0일 열린 당정협의에서 황우여 원내대표는 ""북한을 돕자, 북한 인권",03348683.png
841434,03348684,로비를 맡았던 금융브로커 윤 모씨가 은진수 전 감사원 감사위원을,03348684.png
841438,03348688,보를 빼내 판매한 혐의(정보통신망이용촉진 및 정보보호에 관한 법률,03348688.png
841441,03348691,국으로 확대 개편하는 등 조직을 대폭 확대한다. 특히 감독과 검사업,03348691.png
841444,03348694,을 챙긴 혐의(자본시장통합법 위반) 등으로 국제금융브로커 이 모씨,03348694.png
841451,03348701,로부터 36억여 원의 뇌물을 받은 혐의로 박 전 대통령을 재판에 넘긴,03348701.png
841452,03348702,로도 수강이 가능하다.,03348702.png
841453,03348703,"표로 광해방지 기술 중 오염토양 복원기술, 광산배수 처리기술을 표",03348703.png
841459,03348709,로웍스 대표(44 구속)와 공모해 주가조작으로 수십억대의 시세차익,03348709.png
841461,03348711,태가 많이 쓰이기도 한다. 반면 스노우 타이어 트레드는 깊이가 깊고,03348711.png
841466,03348716,적하고 있다. 7조원대의 금융비리를 저지른 부산저축은행이 살아남,03348716.png
841476,03348726,"일부 보도에 대해 ""사실이 아니다""라고 밝혔다. 김형곤은 14일 오후",03348726.png
841477,03348727,부에 기소중지된 상태다. 5년 넘게 해외체류 중인 김 전 회장은 2002,03348727.png
841480,03348730,"6월 10일부터는 고창 특산물인 복분자와 풍천장어, 수박과 옥수수를",03348730.png
841482,03348732,"일부 보도에 대해 ""사실이 아니다""라고 밝혔다. 김형곤은 14일 오후",03348732.png
841491,03348741,"펴고 있다. 배은희 대변인은 16일 논평을 통해 ""북한인권법은 북한",03348741.png
841492,03348742,"제협력국이 기획조정국, 총무국, 공보실과 함께 기획총괄 부문으로",03348742.png
841506,03348756,붙였다. 오씨는 평소 자신이 운영하는 서울 우이동의 식당에 단골손,03348756.png
841515,03348765,정책에 대한 반성이 없다는 것이 민주노총 내부의 분위기다. 문 후보,03348765.png
841518,03348768,"본선행,이형원 기자가 되짚어봤습니다.월드컵 2차 예선 7전 전승으",03348768.png
841521,03348771,500만원이 아닌 3억원을 받은 혐의로 구속되면 더 이상 금품수수 사,03348771.png
841529,03348779,"압기, 증기발생기 등을 갖추고 있어 다양한 모의시험이 가능하다.원",03348779.png
841539,03348789,과 묶음으로 가야하기 때문에 집권당시 실책에 대한 면밀한 평가와,03348789.png
841551,03348801,로웍스 대표(44 구속)와 공모해 주가조작으로 수십억대의 시세차익,03348801.png
841561,03348811,"입장을 발표하고, 사회적으로 손가락질받을 일이 학교에서 발생해 안",03348811.png
841564,03348814,"""동반성장지수와 중소기업 적합업종 선정의 경우 사회적 파장이 크고",03348814.png
841567,03348817,전 의원에게 3억원이 전달된 혐의를 포착하고 현 전 의원 주변 인사들,03348817.png
841575,03348825,는 내용의 대자보가 나붙기도 했다.인하대와 인천지법에 따르면 인하,03348825.png
841598,03348848,는 23일 법안심사소위를 열어 정부가 제출한 비정규직법안을 심사해,03348848.png
841601,03348851,"""모자이크 프로젝트 예산은 자체 모순점과 문제점, 비효율성을 이유",03348851.png
841605,03348855,"정권자였는데 이에 대한 사과가 우선""이라고 했다. 한편 문 후보와 김",03348855.png
841606,03348856,동결에 나섰다고 밝혔습니다. 법원으로부터 추징보전 명령이 나오면,03348856.png
841607,03348857,화를 추진하겠다고 밝 혔습니다. 평창 올림픽에 대해서는 88 올림픽,03348857.png
841608,03348858,아들 C군은 주소지의 학교를 피하기 위해 서울 강동구로 위장전입한,03348858.png
841611,03348861,받고 직장에서 직위해제 됐다는 가족들의 말에따라 숨진 이씨가 신변,03348861.png
841619,03348869,국한 김 전 회장은 2001년 5월 모두 41조원의 분식회계를 통해금융,03348869.png
841620,03348870,며 국제 비즈니스를 하는 사업가로 알려졌다.손정은 아나운서는 예비,03348870.png
841622,03348872,"우포늪 으뜸 명소 가꾸기, 산청 한방휴양체험특화도시 조성, 합천 대",03348872.png
841626,03348876,심신에 활기를 준다. 슈렘스버그 블랑 드 누아는 익은 복숭아 살구 딸,03348876.png
841630,03348880,치행위를 당장 그만두고 이명박 대통령의 불법대선자금에 연루된 이,03348880.png
841641,03348891,별법 적용을 받게 됩니다. 조원동 전 청와대 경제수석에 대한 재판은,03348891.png
841642,03348892,보기 위해 이씨를 끌어들인 것으로 판단하고 있다. 이씨 구속 전 피의,03348892.png
841657,03348907,위원장과의 악연도 화제였다. 두 사람의 악연은 지난 2003년 철도노,03348907.png
841668,03348918,이들 중 15학번 남학생 9명은 주점에 후배 남학생들을 불러 동료 여,03348918.png
841670,03348920,전북 특성 살린 지역축제 한창 전북도 전역이 축제 열기에 휩싸였다.,03348920.png
841681,03348931,편과 동반자살을 결심한 뒤 딸(11)에게 극약을 먹여 숨지게 해살인,03348931.png
841698,03348948,9회 연속 월드컵 본선 진출은 마지막 벼랑 끝까지 몰리는 힘겨운 과정,03348948.png
841702,03348952,나타났습니다. 내일은 전국에 봄비가 내리면서 기온도 제자리를 되찾,03348952.png
841709,03348959,업공시를 총괄하는 부원장에는 박원호 부원장보가 각각 승진 임명될,03348959.png
841712,03348962,사사고가 발생해 구미시민들과 구미공단 입주업체들에게 큰 피해를,03348962.png
841714,03348964,조화를 이룬다. 입맛을 잃기 쉬운 삼복더위엔 매콤 칼칼한 낙지볶음,03348964.png
841718,03348968,금감원은 은행과 중소서민 검사 담당 부원장보 자리를 신설해 일반은,03348968.png
841721,03348971,서울시 교육청이 답안대리 작성과 관련해 서울 동부지검에 수사를,03348971.png
841730,03348980,국으로 확대 개편하는 등 조직을 대폭 확대한다. 특히 감독과 검사업,03348980.png
841734,03348984,"문제보다 더 어려운 게 내부 의견 분열이라면서, 어르신들이 새 정부",03348984.png
841740,03348990,어가 있기 때문에 이 법안을 그대로 의결하면 민주당이 제기한 북한,03348990.png
841744,03348994,망각하는 것이며 국민적 평화통일 의지를 훼손하는 과오를 범하는 것,03348994.png
841748,03348998,공조를 강화하기 위해서다. 박재완 기획재정부 장관과 김중수 한국은,03348998.png
841751,03349001,9회 연속 월드컵 본선 진출은 마지막 벼랑 끝까지 몰리는 힘겨운 과정,03349001.png
841756,03349006,청구했다. 잦은 말바꾸기로 증거인멸 등의 우려가 있는 조씨를 그냥,03349006.png
841758,03349008,"평취수장의 임시보 유실로 단수대란을 일으킨 데 이어, 2개월도 채 되",03349008.png
841761,03349011,으로 산뜻하고도 정교한 맛이 부드럽고 감칠맛 있는 민어회와의 조화,03349011.png
841763,03349013,"날씨정보 전해드렸습니다.""",03349013.png
841776,03349026,인 정황이 드러나면서 검찰 수사가 사정기관의 최고위층으로 확대되,03349026.png
841777,03349027,진행된다. 이번 탐방은 롯데백화점의 '역사 바로 세우기'캠페인의 일,03349027.png
841780,03349030,동 자택과 1억 원짜리 수표 30장 등 모두 58억 원 규몹니다. CJ그룹,03349030.png
841794,03349044,"해해주는 세심함에 반했다""면서 ""소울 메이트처럼 천생연분이라 느",03349044.png
841797,03349047,"함됐다. 경남도는 지역 균형발전을 위해 밀양 아리랑파크 조성, 창녕",03349047.png
841802,03349052,한 일본대사관 앞의 일본군 위안부 평화비(소녀상)에 '다케시마(독도,03349052.png
841806,03349056,자를 목격한 사실을 확인했다. 경찰은 이씨의 군부대에 이씨의 특별,03349056.png
841813,03349063,간을 단축하고 있지만 정규직을 채용할 경우 고용을 계속 유지해야,03349063.png
841815,03349065,"경영실적보고서를 평가편람 내용과 다르게 작성하지 말라""고 주의를",03349065.png
841820,03349070,의 일정 비율을 적립해 기부하게 된다. 차병원은 이기부금을 소아뇌,03349070.png
841823,03349073,대한통운(대표 이원태)이 글로벌 인재 양성에 박차를 가하고 있다. 대,03349073.png
841826,03349076,"아랍어, 베트남어 등 떠오르는 신흥 국가 언어강좌도 신청이 점차 늘",03349076.png
841831,03349081,"표경기와 체감경기간 괴리에 대한 의견교환이 있었고, 서비스산업 경",03349081.png
841842,03349092,화축제가 전주시 풍남동 경기전 일대에서 열린다. 임실군에선 30일,03349092.png
841844,03349094,"당대표 연설에서 ""정권 연장용 정치공작, 야당 죽이기 공작수사를 즉",03349094.png
841846,03349096,을 지켜보며법안 처리향방에 촉각을 곤두세웠다.,03349096.png
841850,03349100,"재 선에서 협의채널을 만들기로 했다""고 말했다. 양측은 간담회 직후",03349100.png
841854,03349104,고생할 것으로 우려해 딸에게 극약을 먹여 숨지게 한 혐의로 구속기,03349104.png
841870,03349120,있었으나 2003년부터 학부모의 실제 거주지는 서울 강남구 개포동,03349120.png
841873,03349123,"피해자 문제 제기를 하는 등 보다 적극적인 자세를 보여야 한다""고 말",03349123.png
841880,03349130,4년형을 선고하는 것은 과도하다는 지적이다. 또 소셜 네트워크를 규,03349130.png
841886,03349136,차량에 많이 쓰인다. 반면 래그형 은 트럭이나 버스에 장착되는 타이,03349136.png
841893,03349143,사실이 뒤늦게 밝혀졌다. 담임교사는 C군의 전입학 이전부터 이미 C,03349143.png
841900,03349150,경보가 호남과 충남을 제외한 대부분 지역에는 건조주의보가 계속되,03349150.png
841904,03349154,"민생인권법에 대해 ""민주당이 북한 주민의 민생문제를 제기한 바 있",03349154.png
841906,03349156,"이훈규 차의과학대학 총장, 지훈상 분당차병원 병원장 등이 참석한",03349156.png
841913,03349163,됩니다. 토요일과 일요일에도 날씨로 인한 큰 불편은 없을 것으로 보,03349163.png
841923,03349173,의뢰했기 때문에 필요할 경우 C검사는 참고인 자격으로 소환될 가능,03349173.png
841938,03349188,법무부는 8일 프랑스의 열차 제작업체 로르 그룹의 로베르 로르 회장,03349188.png
841941,03349191,"노조 파업에 공권력 투입을 사실상 결정했고, 김 위원장은 철도노조",03349191.png
841953,03349203,인성 교과목을 운영해 인성 및 인권 존중의 교육 환경을 조성해나가,03349203.png
841957,03349207,"올린 것에 대해서는 지나친 중형""이라고 주장했다. 반면 공공의 안녕",03349207.png
841959,03349209,영장을 청구했으며 긴급체포돼 수감 중인 은 전 위원을 이날 다시 불,03349209.png
841966,03349216,"사용할 계획이다. 이재우 사장은 ""이번 협약 체결로 병마와 싸우고",03349216.png
841972,03349222,간을 단축하고 있지만 정규직을 채용할 경우 고용을 계속 유지해야,03349222.png
841973,03349223,혐의로 기소된 노모(38.여)씨에 대해 징역 3년에 집행유예 5년을 선,03349223.png
841977,03349227,명숙 전 총리 사건처럼 정의가 거짓을 이긴다는 사실을 반드시 증명,03349227.png
841982,03349232,21일 오후 5시 10분께 충북 영동군 양산면 가곡리 이모(57.농업)씨,03349232.png
841986,03349236,정책에 대한 반성이 없다는 것이 민주노총 내부의 분위기다. 문 후보,03349236.png
841991,03349241,경보가 호남과 충남을 제외한 대부분 지역에는 건조주의보가 계속되,03349241.png
842008,03349258,맞는 이 축제는 공음면 학원농장의 보리밭에서 5월 8일까지 열린다.,03349258.png
842010,03349260,반면 예산삭감을 주도한 도의회 한나라당 원내대표인 김오영 의원은,03349260.png
842015,03349265,"법무부에 전달되며, 김승규 장관이 사표 수리 여부를 최종 결정하게",03349265.png
842019,03349269,소재로 한 '2011 고창 복분자 푸드페스티벌'을 개최해 축제의 계절에,03349269.png
842022,03349272,"법을 ""최악의 사태를 몰아오는 정치적 도발""로 규정했다. 북한은 논평",03349272.png
842024,03349274,"다. 이에 따라 1차로 국내 직원 10여 명을 미국, 중국, 일본 등 해외 6",03349274.png
842025,03349275,으로 알려지고 있다. 지난 5월 8일 구미시와 국가공단의 생명줄인 해,03349275.png
842026,03349276,"의 대표주자로 국내에서도 인기를 누리고 있으며, 각종 와인 평가에",03349276.png
842028,03349278,했던 치즈축제와 오수의견제를 통합해 올해 처음 통합축제로 연다.,03349278.png
842029,03349279,호사는 박 전 대통령의 현금 10억여 원도 보관 중입니다. 지금까지 드,03349279.png
842038,03349288,"보다 높겠고, 한낮에도 대부분 지역이 영상으로 오르면서 추위가 누",03349288.png
842039,03349289,당 소속 의원들이 다수인 경남도의회는 추경예산안 심의에서 모두 1,03349289.png
842050,03349300,"기상정보였습니다.""",03349300.png
842051,03349301,자원공사측에 건의했다. 하지만 수자원공사는 사고직전 가물막이 시,03349301.png
842052,03349302,을 챙긴 혐의(자본시장통합법 위반) 등으로 국제금융브로커 이 모씨,03349302.png
842054,03349304,정이다. 은행권역에서는 은행감독국이 신설되고 외환업무실이 외환,03349304.png
842069,03349319,밝혔다. 박씨도 로비 자체를 부인하고 있다. 박씨는 부산저축은행에,03349319.png
842073,03349323,서 생산된 우유를 신선한 상태로 고객에게 전달하고 있다. 지난 2009,03349323.png
842088,03349338,"경영실적보고서를 평가편람 내용과 다르게 작성하지 말라""고 주의를",03349338.png
842089,03349339,한 힘을 받는 차량에 적합하다. 요즘에는 리그와 래그형을 혼합한 형,03349339.png
842095,03349345,"울 14도, 대전과 광주 16도, 대구 17도로 오늘보다 6도에서 8도 가",03349345.png
842103,03349353,다.,03349353.png
842104,03349354,고 소개했다.,03349354.png
842111,03349361,추가로 확보해 조사중이다. 경찰에 따르면 5일 밤 9시51분께 강원도,03349361.png
842114,03349364,정책에 대한 반성이 없다는 것이 민주노총 내부의 분위기다. 문 후보,03349364.png
842119,03349369,"으며 사안의 중대성을 감안, 가해 학생들의 이의 제기를 면밀히 검토",03349369.png
842124,03349374,씨를 불러 조사할 예정이다. 검찰은 로비의 '최종종착지'인 몸통을 추,03349374.png
842126,03349376,천건을 빼내 이 가운데 2천건을 지난 2월 20만원을 받고 판 혐의를,03349376.png
842129,03349379,"참여시켰는데 지금은(이명박정부는) 그런 의지가 전혀 없다""며 ""지금",03349379.png
842134,03349384,"표로 광해방지 기술 중 오염토양 복원기술, 광산배수 처리기술을 표",03349384.png
842135,03349385,"에서 ""북인권법이라는 것을 기어코 조작해낸다면 그 순간부터 북남관",03349385.png
842142,03349392,"많겠고, 아침 기온은 영하 13도, 한낮엔 2도를 기록하겠는데요. 개막",03349392.png
842156,03349406,"고했다. 재판부는 판결문에서 ""어린 딸에게 죽음을 강요한 것은 어떤",03349406.png
842157,03349407,데이'에서 앵커를 맡고 있다. 결혼식은 오는 10월 16일 오후 1시 소,03349407.png
842169,03349419,"달리 19m파일 대신 6m파일을 박았고, 가물막이 하류지역의 준설을",03349419.png
842171,03349421,"과 유럽 재정위기 등 불안요인이 크고 대내적으로는 물가불안, 가계",03349421.png
842175,03349425,"도록 모든 노력을 아끼지 않을 것""이라고 주장했다. 이에 앞서 지난 1",03349425.png
842185,03349435,했습니다. 송수진 기자의 보도입니다. 리포트 문재인 대통령이 강력,03349435.png
842188,03349438,"받고 있다. 김군은 경찰에서 ""처음엔 호기심으로 개인정보를 빼내 저",03349438.png
842190,03349440,서 생산된 우유를 신선한 상태로 고객에게 전달하고 있다. 지난 2009,03349440.png
842195,03349445,"데 인식을 같이했다""고 밝혔다. 양 기관은 또 ""거시정책은 물가안정에",03349445.png
842198,03349448,"정권자였는데 이에 대한 사과가 우선""이라고 했다. 한편 문 후보와 김",03349448.png
842199,03349449,담 부원장보에는 신응호 기업금융개선국장이 임명될 것으로 알려졌,03349449.png
842210,03349460,기관으로부터 9조2천억원의 사기대출을 받은 혐의 등으로 대검 중수,03349460.png
842212,03349462,시 김종창 금감원장에게 청탁한 정황을 포착한 것으로 30일 확인됐,03349462.png
842217,03349467,"발견했다""고 말했다. 경찰은 지난해 부부싸움을 벌이다 아내가 투신",03349467.png
842221,03349471,"신 일자리 예산을 늘려 일자리 4만 7천 개를 새로 만들고, 보건소마다",03349471.png
842224,03349474,안중근의사숭모회(이사장 안응모)가 주최하고 롯데백화점이 후원하,03349474.png
842227,03349477,서 생산된 우유를 신선한 상태로 고객에게 전달하고 있다. 지난 2009,03349477.png
842235,03349485,창 올림픽은 88올림픽 이후 성장과 발전을 전세계에 알리는 좋은 계,03349485.png
842240,03349490,감독국으로 확대된다. 또 외은지점의 감독과 검사를 전담하는 별도의,03349490.png
842248,03349498,있었을 것이라면서 김 전 회장의 입국설에 회의적인반응을 보였다.,03349498.png
842249,03349499,희롱 사건으로 모두 21명의 가해 남학생들을 징계했다고 설명했다.,03349499.png
842252,03349502,한국노총도 법안 강행시 벌이기로 했던 노사정위 탈퇴와 대정부 투쟁,03349502.png
842255,03349505,원정 4경기에서 1승도 거두지 못한 슈틸리케 감독은 결국 취임 2년 9,03349505.png
842256,03349506,원의 중간 전달자로 지목된 조기문씨가 돈을 받은 3월 15일과 다음날,03349506.png
842259,03349509,"""오늘은 날이 참 따뜻했죠? 온화한 남서풍이 불면서 기온이 크게 올",03349509.png
842267,03349517,신청 업체는 전무한 것으로 나타났다. 17일 울산지방노동사무소에,03349517.png
842269,03349519,"기가 될 거라고 전망했습니다. 문 대통령은 어르신 정책과 관련해선,",03349519.png
842270,03349520,민 1명이 다리에 총상을 입었다. 브라질 경찰은 300여명의 병력을 동,03349520.png
842273,03349523,"쟁력 강화 등 내수기반 강화가 필요하다""는 데 의견을 같이했다. 양",03349523.png
842274,03349524,을 유보한채 국회의 처리 방향을 예의 주시키로 했다. 이날 환노위 법,03349524.png
842276,03349526,나 경기전망이 불투명 한데다 지원은 한시적이고 고용은 계속유지해,03349526.png
842280,03349530,조율하는 '거시정책실무협의회'를 구성하기로 했다. 물가안정과 고용,03349530.png
842289,03349539,다.,03349539.png
842303,03349553,골인하게 됐다. 예비 신랑은 1살 연상의 사업가 장모(32)씨로 고대,03349553.png
842306,03349556,정책에 대한 반성이 없다는 것이 민주노총 내부의 분위기다. 문 후보,03349556.png
842313,03349563,유시장의 경쟁은 더욱 치열해지고 있다. 빠리바게뜨를 운영하는 SPC,03349563.png
842320,03349570,생인권법을 병합심사할 것을 주문하고 있다. 이 과정에서 한나라당은,03349570.png
842325,03349575,희롱 사건으로 모두 21명의 가해 남학생들을 징계했다고 설명했다.,03349575.png
842330,03349580,이 초등학교 친구들보다 1년 늦었다. 아들이 동네 학교에서 친구들의,03349580.png
842332,03349582,됐으나 현재 숨진 구씨를 제외한 나머지 선원 6명은 모두 안전한 곳에,03349582.png
842334,03349584,"주를 이뤄 북한을 자극만 할 뿐""이라며 자신들이 별도 제출한 북한민",03349584.png
842345,03349595,"6월 10일부터는 고창 특산물인 복분자와 풍천장어, 수박과 옥수수를",03349595.png
842346,03349596,파이시한 풍미와 미네랄의 느낌이 아주 조화롭게 어우러져 있는 와인,03349596.png
842348,03349598,"간담회 직후 기자들과 만나 ""앞으로 자주 만나기로 했고, 차관과 부총",03349598.png
842355,03349605,량 낮겠습니다. 바다의 물결은 동해상에서 최고 6미터까지 거세게 일,03349605.png
842363,03349613,원을 직접 만나 돈을 건네지 않았을 가능성이 높다고 보고 현 전 의원,03349613.png
842364,03349614,수 있는 구조로 설계되어 있다. 이렇게 되면 견인성과 제동성이 클 뿐,03349614.png
842375,03349625,"쟁력 강화 등 내수기반 강화가 필요하다""는 데 의견을 같이했다. 양",03349625.png
842382,03349632,"하기때문에 꺼리는 것으로 풀이됐다. 노동사무소 관계자는 ""근로시간",03349632.png
842383,03349633,들어오려한다면 변호인을통해 사전 조율을 했을텐데 그런 움직임이,03349633.png
842384,03349634,불 축제'를 연다.,03349634.png
842386,03349636,국으로 확대 개편하는 등 조직을 대폭 확대한다. 특히 감독과 검사업,03349636.png
842396,03349646,"서로 데려온 뒤 정확한 목격당시 상황, 불을 던진 남자와 용의자 윤씨",03349646.png
842398,03349648,"정권자였는데 이에 대한 사과가 우선""이라고 했다. 한편 문 후보와 김",03349648.png
842403,03349653,법무부는 8일 프랑스의 열차 제작업체 로르 그룹의 로베르 로르 회장,03349653.png
842406,03349656,고 있다. 야당과 시민사회단체들은 중형을 선고한 것은 지나치다고,03349656.png
842410,03349660,도 졸전 끝 무승부로 우즈베크와의 벼랑 끝 결전을 치러야 했습니다.,03349660.png
842413,03349663,에 비기면서 출발부터 불안했습니다.4차전 이란 원정에서 단 한 개의,03349663.png
842426,03349676,급할 가능성이 높다. 3억원을 개인적으로 사용하지 않았다면 모든 혐,03349676.png
842427,03349677,끼치고 있다. 하지만 수자원공사는 공기업 경영평가에서는 작성기준,03349677.png
842429,03349679,"과 오씨가 서로 아는 사이라는 사실도 뒤늦게 우연히 알게됐다""고 덧",03349679.png
842431,03349681,안중근의사숭모회(이사장 안응모)가 주최하고 롯데백화점이 후원하,03349681.png
842434,03349684,"지급률 수정 등 적절한 조치를 취하라""고 통보하고, 수공 사장에게 """,03349684.png
842437,03349687,며 최근 인천지법에 징계효력정지 가처분 신청과 함께 징계처분무효,03349687.png
842439,03349689,한인권법을 놓고 팽팽하게 맞서는 동안 북한은 이같은 움직임에 대한,03349689.png
842445,03349695,"자력 서비스센터 준공으로원자로 분해조립, 연료재장전 훈련 등을 실",03349695.png
842449,03349699,"9월 중국전 한 골 차 진땀승을 시작으로, 조 최약체로 꼽히던 시리아",03349699.png
842451,03349701,한나라당의 '역공'으로 풀이된다. 김 지사측은 한나라당 차원의 의도,03349701.png
